52	0.9	0.16	0.15	15	152	1067	29	389	31	14.33
53	0.9	0.16	0.2	1	154	1078	29	387	31	14.45
54	0.9	0.16	0.2	5	153	1078	29	387	31	14.45
55	0.9	0.16	0.2	10	152	1067	29	389	31	14.33
56	0.9	0.16	0.2	15	152	1067	29	389	31	14.33
57	0.9	0.16	0.25	1	154	1078	29	387	31	14.45
58	0.9	0.16	0.25	5	153	1067	29	389	31	14.33
59	0.9	0.16	0.25	10	152	1067	29	389	31	14.33
60	0.9	0.16	0.25	15	152	1078	29	391	31	14.45
61	0.9	0.16	0.3	1	154	1067	29	389	31	14.33
62	0.9	0.16	0.3	5	153	1067	29	389	31	14.33
63	0.9	0.16	0.3	10	152	1078	29	391	31	14.45
64	0.9	0.16	0.3	15	152	1088	29	391	31	14.45
65	0.9	0.18	0.15	1	160	1088	29	396	32	14.56
66	0.9	0.18	0.15	5	158	1077	30	399	32	14.45
67	0.9	0.18	0.15	10	157	1077	30	399	32	14.45
68	0.9	0.18	0.15	15	156	1077	30	399	32	14.45
69	0.9	0.18	0.2	1	159	1077	30	399	32	14.45
70	0.9	0.18	0.2	5	158	1077	30	399	32	14.45
71	0.9	0.18	0.2	10	157	1098	30	400	32	14.56
72	0.9	0.18	0.2	15	155	1098	30	400	32	14.56
73	0.9	0.18	0.25	1	159	1077	30	399	32	14.45
74	0.9	0.18	0.25	5	159	1098	30	400	32	14.56
75	0.9	0.18	0.25	10	157	1098	30	400	32	14.56
76	0.9	0.18	0.25	15	156	1098	30	400	32	14.56
77	0.9	0.18	0.3	1	159	1098	30	400	32	14.56
78	0.9	0.18	0.3	5	158	1098	30	400	32	14.56
79	0.9	0.18	0.3	10	157	1098	30	400	32	14.56
80	0.9	0.18	0.3	15	155	1098	30	400	32	14.56
81	0.95	0.1	0.15	1	147	1026	28	371	30	14.33
82	0.95	0.1	0.15	5	145	1026	28	371	30	14.33
83	0.95	0.1	0.15	10	143	1016	29	373	30	14.21
84	0.95	0.1	0.15	15	143	1016	29	373	30	14.21
85	0.95	0.1	0.2	1	147	1026	28	371	30	14.33
86	0.95	0.1	0.2	5	145	1016	29	373	30	14.21
87	0.95	0.1	0.2	10	143	1016	29	373	30	14.21
88	0.95	0.1	0.2	15	144	1026	28	375	30	14.33
89	0.95	0.1	0.25	1	147	1016	29	373	30	14.21
90	0.95	0.1	0.25	5	145	1016	29	373	30	14.21
91	0.95	0.1	0.25	10	144	1026	28	375	30	14.33
92	0.95	0.1	0.25	15	144	1036	29	375	30	14.33
93	0.95	0.1	0.3	1	147	1016	29	373	30	14.21
94	0.95	0.1	0.3	5	144	1026	28	375	30	14.33
95	0.95	0.1	0.3	10	144	1036	29	375	30	14.33
96	0.95	0.1	0.3	15	144	1036	29	375	30	14.33
97	0.95	0.12	0.15	1	149	1047	29	378	30	14.33
98	0.95	0.12	0.15	5	147	1047	29	378	30	14.33
99	0.95	0.12	0.15	10	147	1047	29	378	30	14.33
100	0.95	0.12	0.15	15	145	1047	29	384	31	14.45
101	0.95	0.12	0.2	1	149	1047	29	378	30	14.33
102	0.95	0.12	0.2	5	148	1047	29	378	30	14.33
103	0.95	0.12	0.2	10	147	1047	29	384	31	14.45
104	0.95	0.12	0.2	15	146	1047	29	384	31	14.45
105	0.95	0.12	0.25	1	149	1047	29	378	30	14.33
106	0.95	0.12	0.25	5	148	1047	29	384	31	14.45
107	0.95	0.12	0.25	10	147	1047	29	384	31	14.45
108	0.95	0.12	0.25	15	146	1036	29	385	31	14.21
109	0.95	0.12	0.3	1	150	1047	29	384	31	14.45
110	0.95	0.12	0.3	5	147	1047	29	384	31	14.45
111	0.95	0.12	0.3	10	147	1036	29	385	31	14.21
112	0.95	0.12	0.3	15	146	1047	29	386	31	14.33
113	0.95	0.14	0.15	1	152	1078	29	387	31	14.45
114	0.95	0.14	0.15	5	152	1078	29	387	31	14.45
115	0.95	0.14	0.15	10	151	1078	29	387	31	14.45
116	0.95	0.14	0.15	15	151	1067	29	389	31	14.33
117	0.95	0.14	0.2	1	152	1078	29	387	31	14.45
118	0.95	0.14	0.2	5	152	1078	29	387	31	14.45
119	0.95	0.14	0.2	10	152	1067	29	389	31	14.33
120	0.95	0.14	0.2	15	149	1067	29	389	31	14.33
121	0.95	0.14	0.25	1	152	1067	29	389	31	14.33
122	0.95	0.14	0.25	5	152	1067	29	389	31	14.33
123	0.95	0.14	0.25	10	150	1067	29	389	31	14.33
124	0.95	0.14	0.25	15	149	1078	29	391	31	14.45
125	0.95	0.14	0.3	1	152	1067	29	389	31	14.33
126	0.95	0.14	0.3	5	150	1067	29	389	31	14.33
127	0.95	0.14	0.3	10	150	1078	29	391	31	14.45
128	0.95	0.14	0.3	15	149	1088	29	391	31	14.45
129	0.95	0.16	0.15	1	156	1088	29	396	32	14.56
130	0.95	0.16	0.15	5	156	1077	30	399	32	14.45
131	0.95	0.16	0.15	10	154	1077	30	399	32	14.45
132	0.95	0.16	0.15	15	154	1098	30	400	32	14.56
133	0.95	0.16	0.2	1	156	1077	30	399	32	14.45
134	0.95	0.16	0.2	5	156	1077	30	399	32	14.45
135	0.95	0.16	0.2	10	155	1098	30	400	32	14.56
136	0.95	0.16	0.2	15	154	1098	30	400	32	14.56
137	0.95	0.16	0.25	1	156	1077	30	399	32	14.45
138	0.95	0.16	0.25	5	156	1098	30	400	32	14.56
139	0.95	0.16	0.25	10	155	1098	30	400	32	14.56
140	0.95	0.16	0.25	15	154	1098	30	400	32	14.56
141	0.95	0.16	0.3	1	156	1098	30	400	32	14.56
142	0.95	0.16	0.3	5	155	1098	30	400	32	14.56
143	0.95	0.16	0.3	10	156	1098	30	400	32	14.56
144	0.95	0.16	0.3	15	155	1098	30	400	32	14.56
145	0.95	0.18	0.15	1	162	1109	30	404	32	14.56
146	0.95	0.18	0.15	5	160	1109	30	404	32	14.56
147	0.95	0.18	0.15	10	160	1109	30	404	32	14.56
148	0.95	0.18	0.15	15	159	1109	30	406	32	14.45
149	0.95	0.18	0.2	1	161	1109	30	404	32	14.56
150	0.95	0.18	0.2	5	160	1109	30	404	32	14.56
151	0.95	0.18	0.2	10	159	1109	30	406	32	14.45
152	0.95	0.18	0.2	15	159	1119	30	406	32	14.45
153	0.95	0.18	0.25	1	161	1098	30	405	32	14.33
154	0.95	0.18	0.25	5	161	1109	30	406	32	14.45
155	0.95	0.18	0.25	10	159	1119	30	406	32	14.45
156	0.95	0.18	0.25	15	159	1119	30	406	32	14.45
157	0.95	0.18	0.3	1	161	1109	30	406	32	14.45
158	0.95	0.18	0.3	5	161	1119	30	406	32	14.45
159	0.95	0.18	0.3	10	159	1119	30	406	32	14.45
160	0.95	0.18	0.3	15	159	1119	30	406	32	14.45
161	1	0.1	0.15	1	150	1047	29	378	30	14.33
162	1	0.1	0.15	5	149	1047	29	378	30	14.33
163	1	0.1	0.15	10	146	1047	29	378	30	14.33
164	1	0.1	0.15	15	146	1047	29	384	31	14.45
165	1	0.1	0.2	1	150	1047	29	378	30	14.33
166	1	0.1	0.2	5	149	1047	29	378	30	14.33
167	1	0.1	0.2	10	146	1047	29	384	31	14.45
168	1	0.1	0.2	15	146	1047	29	384	31	14.45
169	1	0.1	0.25	1	150	1047	29	384	31	14.45
170	1	0.1	0.25	5	149	1047	29	384	31	14.45
171	1	0.1	0.25	10	147	1047	29	384	31	14.45
172	1	0.1	0.25	15	146	1047	29	386	31	14.33
173	1	0.1	0.3	1	150	1047	29	384	31	14.45
174	1	0.1	0.3	5	149	1047	29	384	31	14.45
175	1	0.1	0.3	10	147	1047	29	386	31	14.33
176	1	0.1	0.3	15	147	1057	29	386	31	14.33
177	1	0.12	0.15	1	152	1078	29	387	31	14.45
178	1	0.12	0.15	5	152	1078	29	387	31	14.45
179	1	0.12	0.15	10	149	1078	29	387	31	14.45
180	1	0.12	0.15	15	149	1067	29	389	31	14.33
181	1	0.12	0.2	1	152	1078	29	387	31	14.45
182	1	0.12	0.2	5	152	1067	29	389	31	14.33
183	1	0.12	0.2	10	149	1067	29	389	31	14.33
184	1	0.12	0.2	15	149	1067	29	389	31	14.33
185	1	0.12	0.25	1	152	1067	29	389	31	14.33
186	1	0.12	0.25	5	152	1067	29	389	31	14.33
187	1	0.12	0.25	10	149	1067	29	389	31	14.33
188	1	0.12	0.25	15	149	1078	29	391	31	14.45
189	1	0.12	0.3	1	153	1067	29	389	31	14.33
190	1	0.12	0.3	5	150	1067	29	389	31	14.33
191	1	0.12	0.3	10	149	1078	29	391	31	14.45
192	1	0.12	0.3	15	149	1088	29	391	31	14.45
193	1	0.14	0.15	1	155	1077	30	399	32	14.45
194	1	0.14	0.15	5	154	1077	30	399	32	14.45
195	1	0.14	0.15	10	154	1077	30	399	32	14.45
196	1	0.14	0.15	15	154	1098	30	400	32	14.56
197	1	0.14	0.2	1	155	1077	30	399	32	14.45
198	1	0.14	0.2	5	154	1077	30	399	32	14.45
199	1	0.14	0.2	10	154	1098	30	400	32	14.56
200	1	0.14	0.2	15	152	1098	30	400	32	14.56
201	1	0.14	0.25	1	155	1077	30	399	32	14.45
202	1	0.14	0.25	5	155	1098	30	400	32	14.56
203	1	0.14	0.25	10	152	1098	30	400	32	14.56
204	1	0.14	0.25	15	152	1098	30	400	32	14.56
205	1	0.14	0.3	1	155	1098	30	400	32	14.56
206	1	0.14	0.3	5	154	1098	30	400	32	14.56
207	1	0.14	0.3	10	152	1098	30	400	32	14.56
208	1	0.14	0.3	15	151	1098	30	400	32	14.56
209	1	0.16	0.15	1	160	1109	30	404	32	14.56
210	1	0.16	0.15	5	158	1109	30	404	32	14.56
211	1	0.16	0.15	10	157	1109	30	404	32	14.56
212	1	0.16	0.15	15	157	1109	30	406	32	14.45
213	1	0.16	0.2	1	159	1109	30	404	32	14.56
214	1	0.16	0.2	5	158	1098	30	405	32	14.33
215	1	0.16	0.2	10	157	1109	30	406	32	14.45
216	1	0.16	0.2	15	157	1119	30	406	32	14.45
217	1	0.16	0.25	1	159	1109	30	406	32	14.45
218	1	0.16	0.25	5	158	1109	30	406	32	14.45
219	1	0.16	0.25	10	158	1119	30	406	32	14.45
220	1	0.16	0.25	15	157	1119	30	406	32	14.45
221	1	0.16	0.3	1	158	1119	30	406	32	14.45
222	1	0.16	0.3	5	158	1119	30	406	32	14.45
223	1	0.16	0.3	10	158	1119	30	406	32	14.45
224	1	0.16	0.3	15	157	1119	30	406	32	14.45
225	1	0.18	0.15	1	166	1141	30	413	33	14.68
226	1	0.18	0.15	5	165	1141	30	413	33	14.68
227	1	0.18	0.15	10	164	1141	30	413	33	14.68
228	1	0.18	0.15	15	163	1130	30	416	33	14.56
229	1	0.18	0.2	1	166	1141	30	413	33	14.68
230	1	0.18	0.2	5	164	1141	30	413	33	14.68
231	1	0.18	0.2	10	164	1130	30	416	33	14.56
232	1	0.18	0.2	15	163	1130	30	416	33	14.56
233	1	0.18	0.25	1	166	1130	30	416	33	14.56
234	1	0.18	0.25	5	164	1130	30	416	33	14.56
235	1	0.18	0.25	10	164	1130	30	416	33	14.56
236	1	0.18	0.25	15	164	1152	30	417	33	14.68
237	1	0.18	0.3	1	166	1130	30	416	33	14.56
238	1	0.18	0.3	5	164	1130	30	416	33	14.56
239	1	0.18	0.3	10	164	1152	30	417	33	14.68
240	1	0.18	0.3	15	164	1152	30	417	33	14.68
241	1.05	0.1	0.15	1	153	1078	29	387	31	14.45
242	1.05	0.1	0.15	5	152	1078	29	387	31	14.45
243	1.05	0.1	0.15	10	150	1067	29	389	31	14.33
244	1.05	0.1	0.15	15	149	1067	29	389	31	14.33
245	1.05	0.1	0.2	1	153	1078	29	387	31	14.45
246	1.05	0.1	0.2	5	152	1067	29	389	31	14.33
247	1.05	0.1	0.2	10	149	1067	29	389	31	14.33
248	1.05	0.1	0.2	15	149	1067	29	389	31	14.33
249	1.05	0.1	0.25	1	153	1067	29	389	31	14.33
250	1.05	0.1	0.25	5	152	1067	29	389	31	14.33
251	1.05	0.1	0.25	10	149	1078	29	391	31	14.45
252	1.05	0.1	0.25	15	149	1078	29	391	31	14.45
253	1.05	0.1	0.3	1	153	1067	29	389	31	14.33
254	1.05	0.1	0.3	5	152	1078	29	391	31	14.45
255	1.05	0.1	0.3	10	149	1088	29	391	31	14.45
256	1.05	0.1	0.3	15	149	1088	29	391	31	14.45
257	1.05	0.12	0.15	1	155	1077	30	399	32	14.45
258	1.05	0.12	0.15	5	154	1077	30	399	32	14.45
259	1.05	0.12	0.15	10	152	1077	30	399	32	14.45
260	1.05	0.12	0.15	15	152	1098	30	400	32	14.56
261	1.05	0.12	0.2	1	156	1077	30	399	32	14.45
262	1.05	0.12	0.2	5	154	1077	30	399	32	14.45
263	1.05	0.12	0.2	10	152	1098	30	400	32	14.56
264	1.05	0.12	0.2	15	151	1098	30	400	32	14.56
265	1.05	0.12	0.25	1	156	1098	30	400	32	14.56
266	1.05	0.12	0.25	5	155	1098	30	400	32	14.56
267	1.05	0.12	0.25	10	152	1098	30	400	32	14.56
268	1.05	0.12	0.25	15	151	1098	30	400	32	14.56
269	1.05	0.12	0.3	1	156	1098	30	400	32	14.56
270	1.05	0.12	0.3	5	155	1098	30	400	32	14.56
271	1.05	0.12	0.3	10	151	1098	30	400	32	14.56
272	1.05	0.12	0.3	15	151	1088	30	403	32	14.45
273	1.05	0.14	0.15	1	158	1109	30	404	32	14.56
274	1.05	0.14	0.15	5	157	1109	30	404	32	14.56
275	1.05	0.14	0.15	10	157	1098	30	405	32	14.33
276	1.05	0.14	0.15	15	157	1109	30	406	32	14.45
277	1.05	0.14	0.2	1	157	1109	30	404	32	14.56
278	1.05	0.14	0.2	5	158	1109	30	406	32	14.45
279	1.05	0.14	0.2	10	157	1109	30	406	32	14.45
280	1.05	0.14	0.2	15	156	1119	30	406	32	14.45
281	1.05	0.14	0.25	1	158	1109	30	406	32	14.45
282	1.05	0.14	0.25	5	157	1119	30	406	32	14.45
283	1.05	0.14	0.25	10	157	1119	30	406	32	14.45
284	1.05	0.14	0.25	15	155	1119	30	406	32	14.45
285	1.05	0.14	0.3	1	159	1119	30	406	32	14.45
286	1.05	0.14	0.3	5	157	1119	30	406	32	14.45
287	1.05	0.14	0.3	10	156	1119	30	406	32	14.45
288	1.05	0.14	0.3	15	155	1130	30	408	33	14.56
289	1.05	0.16	0.15	1	164	1141	30	413	33	14.68
290	1.05	0.16	0.15	5	163	1141	30	413	33	14.68
291	1.05	0.16	0.15	10	161	1141	30	413	33	14.68
292	1.05	0.16	0.15	15	162	1130	30	416	33	14.56
293	1.05	0.16	0.2	1	163	1141	30	413	33	14.68
294	1.05	0.16	0.2	5	162	1141	30	413	33	14.68
295	1.05	0.16	0.2	10	162	1130	30	416	33	14.56
296	1.05	0.16	0.2	15	162	1130	30	416	33	14.56
297	1.05	0.16	0.25	1	162	1130	30	416	33	14.56
298	1.05	0.16	0.25	5	162	1130	30	416	33	14.56
299	1.05	0.16	0.25	10	162	1130	30	416	33	14.56
300	1.05	0.16	0.25	15	162	1152	30	417	33	14.68
301	1.05	0.16	0.3	1	163	1130	30	416	33	14.56
302	1.05	0.16	0.3	5	162	1130	30	416	33	14.56
303	1.05	0.16	0.3	10	162	1152	30	417	33	14.68
304	1.05	0.16	0.3	15	162	1152	30	417	33	14.68
305	1.05	0.18	0.15	1	168	1141	31	420	34	14.56
306	1.05	0.18	0.15	5	167	1163	31	421	34	14.68
307	1.05	0.18	0.15	10	166	1163	31	421	34	14.68
308	1.05	0.18	0.15	15	165	1163	31	421	34	14.68
309	1.05	0.18	0.2	1	168	1163	31	421	34	14.68
310	1.05	0.18	0.2	5	167	1163	31	421	34	14.68
311	1.05	0.18	0.2	10	167	1163	31	421	34	14.68
312	1.05	0.18	0.2	15	167	1163	31	421	34	14.68
313	1.05	0.18	0.25	1	168	1163	31	421	34	14.68
314	1.05	0.18	0.25	5	167	1163	31	421	34	14.68
315	1.05	0.18	0.25	10	166	1163	31	421	34	14.68
316	1.05	0.18	0.25	15	167	1151	31	424	34	14.56
317	1.05	0.18	0.3	1	168	1163	31	421	34	14.68
318	1.05	0.18	0.3	5	167	1163	31	421	34	14.68
319	1.05	0.18	0.3	10	167	1151	31	424	34	14.56
320	1.05	0.18	0.3	15	167	1151	31	424	34	14.56
321	1.1	0.1	0.15	1	156	1077	30	399	32	14.45
322	1.1	0.1	0.15	5	154	1077	30	399	32	14.45
323	1.1	0.1	0.15	10	154	1077	30	399	32	14.45
324	1.1	0.1	0.15	15	152	1098	30	400	32	14.56
325	1.1	0.1	0.2	1	156	1077	30	399	32	14.45
326	1.1	0.1	0.2	5	154	1098	30	400	32	14.56
327	1.1	0.1	0.2	10	154	1098	30	400	32	14.56
328	1.1	0.1	0.2	15	152	1098	30	400	32	14.56
329	1.1	0.1	0.25	1	156	1098	30	400	32	14.56
330	1.1	0.1	0.25	5	154	1098	30	400	32	14.56
331	1.1	0.1	0.25	10	154	1098	30	400	32	14.56
332	1.1	0.1	0.25	15	152	1098	30	400	32	14.56
333	1.1	0.1	0.3	1	156	1098	30	400	32	14.56
334	1.1	0.1	0.3	5	155	1098	30	400	32	14.56
335	1.1	0.1	0.3	10	153	1098	30	400	32	14.56
336	1.1	0.1	0.3	15	151	1088	30	403	32	14.45
337	1.1	0.12	0.15	1	158	1109	30	404	32	14.56
338	1.1	0.12	0.15	5	157	1109	30	404	32	14.56
339	1.1	0.12	0.15	10	156	1109	30	406	32	14.45
340	1.1	0.12	0.15	15	155	1119	30	406	32	14.45
341	1.1	0.12	0.2	1	158	1109	30	404	32	14.56
342	1.1	0.12	0.2	5	157	1109	30	406	32	14.45
343	1.1	0.12	0.2	10	157	1119	30	406	32	14.45
344	1.1	0.12	0.2	15	155	1119	30	406	32	14.45
345	1.1	0.12	0.25	1	159	1109	30	406	32	14.45
346	1.1	0.12	0.25	5	157	1119	30	406	32	14.45
347	1.1	0.12	0.25	10	157	1119	30	406	32	14.45
348	1.1	0.12	0.25	15	154	1119	30	406	32	14.45
349	1.1	0.12	0.3	1	159	1119	30	406	32	14.45
350	1.1	0.12	0.3	5	158	1119	30	406	32	14.45
351	1.1	0.12	0.3	10	156	1119	30	406	32	14.45
352	1.1	0.12	0.3	15	155	1130	30	408	33	14.56
353	1.1	0.14	0.15	1	162	1141	30	413	33	14.68
354	1.1	0.14	0.15	5	162	1141	30	413	33	14.68
355	1.1	0.14	0.15	10	162	1130	30	416	33	14.56
356	1.1	0.14	0.15	15	161	1130	30	416	33	14.56
357	1.1	0.14	0.2	1	163	1141	30	413	33	14.68
358	1.1	0.14	0.2	5	162	1130	30	416	33	14.56
359	1.1	0.14	0.2	10	161	1130	30	416	33	14.56
360	1.1	0.14	0.2	15	161	1130	30	416	33	14.56
361	1.1	0.14	0.25	1	163	1130	30	416	33	14.56
362	1.1	0.14	0.25	5	162	1130	30	416	33	14.56
363	1.1	0.14	0.25	10	162	1130	30	416	33	14.56
364	1.1	0.14	0.25	15	161	1152	30	417	33	14.68
365	1.1	0.14	0.3	1	163	1130	30	416	33	14.56
366	1.1	0.14	0.3	5	162	1130	30	416	33	14.56
367	1.1	0.14	0.3	10	162	1152	30	417	33	14.68
368	1.1	0.14	0.3	15	160	1152	30	417	33	14.68
369	1.1	0.16	0.15	1	167	1141	31	420	34	14.56
370	1.1	0.16	0.15	5	166	1163	31	421	34	14.68
371	1.1	0.16	0.15	10	166	1163	31	421	34	14.68
372	1.1	0.16	0.15	15	164	1163	31	421	34	14.68
373	1.1	0.16	0.2	1	167	1163	31	421	34	14.68
374	1.1	0.16	0.2	5	167	1163	31	421	34	14.68
375	1.1	0.16	0.2	10	165	1163	31	421	34	14.68
376	1.1	0.16	0.2	15	164	1163	31	421	34	14.68
377	1.1	0.16	0.25	1	167	1163	31	421	34	14.68
378	1.1	0.16	0.25	5	166	1163	31	421	34	14.68
379	1.1	0.16	0.25	10	165	1163	31	421	34	14.68
380	1.1	0.16	0.25	15	164	1151	31	424	34	14.56
381	1.1	0.16	0.3	1	166	1163	31	421	34	14.68
382	1.1	0.16	0.3	5	166	1163	31	421	34	14.68
383	1.1	0.16	0.3	10	165	1151	31	424	34	14.56
384	1.1	0.16	0.3	15	164	1151	31	424	34	14.56
385	1.1	0.18	0.15	1	170	1174	31	425	34	14.68
386	1.1	0.18	0.15	5	170	1162	31	432	35	14.56
387	1.1	0.18	0.15	10	169	1162	31	432	35	14.56
388	1.1	0.18	0.15	15	169	1162	31	432	35	14.56
389	1.1	0.18	0.2	1	170	1162	31	432	35	14.56
390	1.1	0.18	0.2	5	169	1162	31	432	35	14.56
391	1.1	0.18	0.2	10	169	1162	31	432	35	14.56
392	1.1	0.18	0.2	15	169	1185	31	433	35	14.68
393	1.1	0.18	0.25	1	170	1162	31	432	35	14.56
394	1.1	0.18	0.25	5	169	1162	31	432	35	14.56
395	1.1	0.18	0.25	10	169	1185	31	433	35	14.68
396	1.1	0.18	0.25	15	169	1185	31	433	35	14.68
397	1.1	0.18	0.3	1	170	1162	31	432	35	14.56
398	1.1	0.18	0.3	5	169	1185	31	433	35	14.68
399	1.1	0.18	0.3	10	170	1185	31	433	35	14.68
400	1.1	0.18	0.3	15	169	1185	31	433	35	14.68
401	1.15	0.1	0.15	1	160	1109	30	404	32	14.56
402	1.15	0.1	0.15	5	157	1109	30	404	32	14.56
403	1.15	0.1	0.15	10	157	1109	30	406	32	14.45
404	1.15	0.1	0.15	15	155	1119	30	406	32	14.45
405	1.15	0.1	0.2	1	160	1098	30	405	32	14.33
406	1.15	0.1	0.2	5	157	1109	30	406	32	14.45
407	1.15	0.1	0.2	10	157	1119	30	406	32	14.45
408	1.15	0.1	0.2	15	155	1119	30	406	32	14.45
409	1.15	0.1	0.25	1	160	1109	30	406	32	14.45
410	1.15	0.1	0.25	5	158	1119	30	406	32	14.45
411	1.15	0.1	0.25	10	157	1119	30	406	32	14.45
412	1.15	0.1	0.25	15	155	1119	30	406	32	14.45
413	1.15	0.1	0.3	1	159	1119	30	406	32	14.45
414	1.15	0.1	0.3	5	158	1119	30	406	32	14.45
415	1.15	0.1	0.3	10	157	1119	30	406	32	14.45
416	1.15	0.1	0.3	15	155	1130	30	408	33	14.56
417	1.15	0.12	0.15	1	164	1141	30	413	33	14.68
418	1.15	0.12	0.15	5	162	1141	30	413	33	14.68
419	1.15	0.12	0.15	10	161	1130	30	416	33	14.56
420	1.15	0.12	0.15	15	159	1130	30	416	33	14.56
421	1.15	0.12	0.2	1	164	1141	30	413	33	14.68
422	1.15	0.12	0.2	5	162	1130	30	416	33	14.56
423	1.15	0.12	0.2	10	162	1130	30	416	33	14.56
424	1.15	0.12	0.2	15	160	1130	30	416	33	14.56
425	1.15	0.12	0.25	1	163	1130	30	416	33	14.56
426	1.15	0.12	0.25	5	162	1130	30	416	33	14.56
427	1.15	0.12	0.25	10	162	1130	30	416	33	14.56
428	1.15	0.12	0.25	15	159	1152	30	417	33	14.68
429	1.15	0.12	0.3	1	163	1130	30	416	33	14.56
430	1.15	0.12	0.3	5	162	1152	30	417	33	14.68
431	1.15	0.12	0.3	10	162	1152	30	417	33	14.68
432	1.15	0.12	0.3	15	159	1152	30	417	33	14.68
433	1.15	0.14	0.15	1	166	1163	31	421	34	14.68
434	1.15	0.14	0.15	5	165	1163	31	421	34	14.68
435	1.15	0.14	0.15	10	164	1163	31	421	34	14.68
436	1.15	0.14	0.15	15	163	1163	31	421	34	14.68
437	1.15	0.14	0.2	1	166	1163	31	421	34	14.68
438	1.15	0.14	0.2	5	165	1163	31	421	34	14.68
439	1.15	0.14	0.2	10	164	1163	31	421	34	14.68
440	1.15	0.14	0.2	15	163	1163	31	421	34	14.68
441	1.15	0.14	0.25	1	166	1163	31	421	34	14.68
442	1.15	0.14	0.25	5	165	1163	31	421	34	14.68
443	1.15	0.14	0.25	10	164	1163	31	421	34	14.68
444	1.15	0.14	0.25	15	163	1151	31	424	34	14.56
445	1.15	0.14	0.3	1	166	1163	31	421	34	14.68
446	1.15	0.14	0.3	5	165	1151	31	424	34	14.56
447	1.15	0.14	0.3	10	164	1151	31	424	34	14.56
448	1.15	0.14	0.3	15	164	1151	31	424	34	14.56
449	1.15	0.16	0.15	1	169	1174	31	425	34	14.68
450	1.15	0.16	0.15	5	169	1162	31	432	35	14.56
451	1.15	0.16	0.15	10	169	1162	31	432	35	14.56
452	1.15	0.16	0.15	15	168	1162	31	432	35	14.56
453	1.15	0.16	0.2	1	169	1162	31	432	35	14.56
454	1.15	0.16	0.2	5	169	1162	31	432	35	14.56
455	1.15	0.16	0.2	10	169	1162	31	432	35	14.56
456	1.15	0.16	0.2	15	168	1185	31	433	35	14.68
